date,act.val,hw.pred.val,hw.low.range,hw.high.range,ema.pred.val,ema.low.range,ema.high.range
2013-04-24,8038,6384.919705,1942.34527,10827.49414,6604.136292,1305.587872,11902.68471
2013-04-25,7944,6550.227735,2107.808047,10992.64742,6771.619255,1472.581387,12070.65712
2013-04-26,6268,6689.604961,2247.855641,11131.35428,6708.666848,1412.316223,12005.01747
2013-04-27,3388,6647.444465,2207.509375,11087.37955,6293.583492,989.2263038,11597.94068
2013-04-28,3913,6321.500019,1876.608378,10766.39166,5996.010556,687.2246882,11304.79642
2013-04-29,9483,6080.650017,1633.942135,10527.3579,6431.884236,1114.486427,11749.28205
2013-04-30,9494,6420.885015,1968.610153,10873.15988,6814.648707,1490.261833,12139.03558
2013-05-01,7220,6728.196513,2271.757515,11184.63551,6865.317618,1543.999867,12186.63537
2013-05-02,8276,6777.376862,2322.710812,11232.04291,7041.652916,1719.60078,12363.70505
2013-05-03,7450,6927.239176,2473.05684,11381.42151,7092.696302,1773.694669,12411.69793
2013-05-04,4401,6979.515258,2527.082756,11431.94776,6756.234264,1431.666106,12080.80242
2013-05-05,4146,6721.663732,2266.871273,11176.45619,6429.954981,1100.13686,11759.7731
2013-05-06,7428,6464.097359,2006.967046,10921.22767,6554.710608,1225.72155,11883.69967
2013-05-07,7613,6560.487623,2104.680435,11016.29481,6686.996782,1358.608733,12015.38483
2013-05-08,8284,6665.738861,2211.139482,11120.33824,6886.622184,1556.809306,12216.43506
2013-05-09,13134,6827.564975,2373.206388,11281.92356,7667.544411,2318.845297,13016.24353
2013-05-10,12736,7458.208477,2980.415545,11936.00141,8301.10136,2937.97189,13664.23083
2013-05-11,4261,7985.98763,3492.494387,12479.48087,7796.08869,2422.408823,13169.76856
2013-05-12,3946,7613.488867,3113.093711,12113.88402,7314.827604,1931.327139,12698.32807
2013-05-13,9464,7246.73998,2739.748838,11753.73112,7583.474153,2196.535597,12970.41271
2013-05-14,9312,7468.465982,2960.324205,11976.60776,7799.539884,2410.742044,13188.33772
2013-05-15,8145,7652.819384,3144.485386,12161.15338,7842.722399,2457.235754,13228.20904
2013-05-16,8005,7702.037445,3195.483719,12208.59117,7863.007099,2481.509807,13244.50439
2013-05-17,5612,7732.333701,3227.650464,12237.01694,7581.631211,2196.326027,12966.9364
2013-05-18,2591,7520.300331,3014.69064,12025.91002,6957.80231,1558.486302,12357.11832
2013-05-19,3200,7027.370298,2508.413603,11546.32699,6488.077021,1079.364359,11896.78968
2013-05-20,7100,6644.633268,2118.437358,11170.82918,6564.567394,1158.177478,11970.95731
2013-05-21,8116,6690.169941,2165.771398,11214.56848,6758.496469,1350.933123,12166.05982
2013-05-22,8184,6832.752947,2309.01293,11356.49296,6936.684411,1528.417317,12344.9515
2013-05-23,9826,6967.877652,2444.926064,11490.82924,7297.848859,1883.447339,12712.25038
2013-05-24,6603,7253.689887,2727.588248,11779.79153,7210.992752,1798.603467,12623.38204
2013-05-25,2673,7188.620898,2664.171546,11713.07025,6643.743658,1219.126321,12068.36099
2013-05-26,2758,6737.058809,2201.851793,11272.26582,6158.025701,723.6152074,11592.43619
2013-05-27,3660,6339.152928,1796.0689,10882.23696,5845.772488,406.7174877,11284.82749
2013-05-28,8351,6071.237635,1525.652815,10616.82246,6158.925927,715.2076536,11602.6442
2013-05-29,7990,6299.213871,1752.334198,10846.09354,6387.810186,941.9254732,11833.6949
2013-05-30,7397,6468.292484,1921.56747,11015.0175,6513.958913,1068.943238,11958.97459
2013-05-31,5840,6561.163236,2015.824978,11106.50149,6429.714049,986.8015293,11872.62657
2013-06-01,3839,6489.046912,1945.305706,11032.78812,6105.874793,658.0031306,11553.74645
2013-06-02,3342,6224.042221,1677.902708,10770.18173,5760.390444,306.9308248,11213.85006
2013-06-03,8269,5935.837999,1386.52643,10485.14957,6073.966638,615.8669293,11532.06635
2013-06-04,7484,6169.154199,1618.40409,10719.90431,6250.220808,791.5242932,11708.91732
2013-06-05,7362,6300.638779,1750.736788,10850.54077,6389.193207,930.9955702,11847.39084
2013-06-06,7145,6406.774901,1858.090849,10955.45895,6483.669056,1027.274892,11940.06322
2013-06-07,5932,6480.597411,1933.486995,11027.70783,6414.710424,960.8647038,11868.55614
2013-06-08,3109,6425.73767,1880.350112,10971.12523,6001.496621,540.1122921,11462.88095
2013-06-09,3372,6094.063903,1543.869558,10644.25825,5672.809544,206.3728203,11139.24627
2013-06-10,6494,5821.857513,1269.064961,10374.65006,5775.458351,310.5869811,11240.32972
2013-06-11,6548,5889.071761,1337.902462,10440.24106,5872.026057,408.8950893,11335.15702
2013-06-12,6242,5954.964585,1405.427674,10504.5015,5918.2728,458.34825,11378.19735
2013-06-13,6471,5983.668127,1435.978387,10531.35787,5987.3637,529.9739359,11444.75346
2013-06-14,5276,6032.401314,1486.460918,10578.34171,5898.443237,443.0061575,11353.88032
2013-06-15,2724,5956.761183,1412.371893,10501.15047,5501.637833,39.18515211,10964.09051
2013-06-16,3418,5633.485064,1084.663891,10182.30624,5241.183104,-224.3065369,10706.67274
2013-06-17,6569,5411.936558,862.0536826,9961.819433,5407.160216,-58.61489771,10872.93533
2013-06-18,6646,5527.642902,978.826527,10076.45928,5562.015189,96.27812601,11027.75225
2013-06-19,6808,5639.478612,1091.782318,10187.17491,5717.76329,252.038295,11183.48829
2013-06-20,6950,5756.330751,1209.684338,10302.97716,5871.792879,406.1297639,11337.45599
2013-06-21,5369,5875.697676,1330.064899,10421.33045,5808.943769,345.9842503,11271.90329
2013-06-22,2865,5825.027908,1281.127042,10368.92877,5440.950798,-28.14337295,10910.04497
2013-06-23,3526,5529.025117,981.7382009,10076.31203,5201.581948,-269.9162025,10673.0801
2013-06-24,6847,5328.722606,780.9186869,9876.526524,5407.259205,-65.66521011,10880.18362
2013-06-25,7363,5480.550345,933.2178474,10027.88284,5651.726804,176.2582956,11127.19531
2013-06-26,6902,5668.795311,1121.186291,10216.40433,5808.010954,332.5469985,11283.47491
2013-06-27,6520,5792.115779,1245.456881,10338.77468,5897.009584,423.4900378,11370.52913
2013-06-28,5306,5864.904202,1319.795404,10410.013,5823.133386,351.9906732,11294.2761
2013-06-29,2822,5809.013781,1265.593654,10352.43391,5447.991713,-29.44936841,10925.43279
2013-06-30,3919,5510.312403,963.4292028,10057.1956,5256.867749,-221.56914,10735.30464
2013-07-01,6819,5351.181163,804.6665294,9897.695796,5452.13428,-27.41582018,10931.68438
2013-07-02,6873,5497.963047,952.0075342,10043.91856,5629.742495,149.5880163,11109.89697
2013-07-03,6476,5635.466742,1090.230581,10180.7029,5735.524683,256.8273994,11214.22197
2013-07-04,3982,5719.520068,1175.717784,10263.32235,5516.334098,35.84076709,10996.82743
2013-07-05,4743,5545.768061,1002.037777,10089.49834,5419.667336,-59.10982768,10898.4445
2013-07-06,3316,5465.491255,923.245091,10007.73742,5156.708919,-325.1138435,10638.53168
2013-07-07,3882,5250.542129,707.419235,9793.665024,4997.370304,-484.5300962,10479.2707
2013-07-08,10557,5113.687916,571.3230867,9656.052746,5692.324016,195.0428162,11189.60522
2013-07-09,9137,5658.019125,1099.793563,10216.24469,6122.908514,617.8188507,11627.99818
2013-07-10,8170,6005.917212,1442.338509,10569.49592,6378.79495,870.892788,11886.69711
2013-07-11,7329,6222.325491,1657.820957,10786.83002,6497.570581,990.7683827,12004.37278
2013-07-12,6333,6332.992942,1769.619659,10896.36622,6476.999258,974.0919388,11979.90658
2013-07-13,3698,6332.993648,1771.478792,10894.5085,6129.624351,621.3062881,11637.94241
2013-07-14,3487,6069.494283,1505.737239,10633.25133,5799.296307,286.0609708,11312.53164
2013-07-15,7038,5811.244855,1245.418417,10377.07129,5954.134269,440.9751554,11467.29338
2013-07-16,14251,5933.920369,1369.051688,10498.78905,6991.242485,1453.115303,12529.36967
2013-07-17,10458,6765.628332,2161.95275,11369.30391,7424.587175,1878.656964,12970.51738
2013-07-18,8739,7134.865499,2525.105016,11744.62598,7588.888778,2042.792879,13134.98468
2013-07-19,6808,7295.278949,2685.894877,11904.66302,7491.27768,1946.904846,13035.65052
2013-07-20,3623,7246.551054,2638.891987,11854.21012,7007.74297,1454.170991,12561.31495
2013-07-21,4006,6884.195949,2270.740176,11497.65172,6632.525099,1072.831105,12192.21909
2013-07-22,7623,6596.376354,1979.96698,11212.78573,6756.334462,1197.630271,12315.03865
2013-07-23,7967,6699.038719,2083.882628,11314.19481,6907.667654,1349.174788,12466.16052
2013-07-24,7579,6825.834847,2211.61047,11440.05922,6991.584197,1435.203671,12547.96472
2013-07-25,6861,6901.151362,2288.460752,11513.84197,6975.261173,1422.894394,12527.62795
2013-07-26,5806,6897.136226,2286.303399,11507.96905,6829.103526,1277.088195,12381.11886
2013-07-27,3342,6788.022603,2178.353984,11397.69122,6393.215585,833.3995611,11953.03161
2013-07-28,3399,6443.420343,1828.732841,11058.10785,6018.938637,453.0664867,11584.81079
2013-07-29,7095,6138.978309,1520.799563,10757.15705,6153.446307,588.2628438,11718.62977
2013-07-30,7225,6234.580478,1617.725577,10851.43538,6287.390519,722.9104524,11851.87059
2013-07-31,6453,6333.62243,1718.051771,10949.19309,6308.091704,747.4897934,11868.69361
